source,pokemon,category,type,name,usage
2015-07_gen1ou-0.json,Snorlax,Moves,,Other,19.373
2015-07_gen1ou-0.json,Starmie,Stats,Raw count,,943
2015-07_gen1ou-0.json,Starmie,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Starmie,Stats,Viability Ceiling,,85
2015-07_gen1ou-0.json,Starmie,Stats,Serious,,42.206
2015-07_gen1ou-0.json,Starmie,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Starmie,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Starmie,Moves,,Recover,93.531
2015-07_gen1ou-0.json,Starmie,Moves,,Thunderbolt,85.26
2015-07_gen1ou-0.json,Starmie,Moves,,Thunder Wave,76.034
2015-07_gen1ou-0.json,Starmie,Moves,,Blizzard,65.96
2015-07_gen1ou-0.json,Starmie,Moves,,Psychic,34.571
2015-07_gen1ou-0.json,Starmie,Moves,,Surf,26.405
2015-07_gen1ou-0.json,Starmie,Moves,,Other,18.24
2015-07_gen1ou-0.json,Gengar,Stats,Raw count,,667
2015-07_gen1ou-0.json,Gengar,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Gengar,Stats,Viability Ceiling,,86
2015-07_gen1ou-0.json,Gengar,Stats,Serious,,37.781
2015-07_gen1ou-0.json,Gengar,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Gengar,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Gengar,Moves,,Hypnosis,81.859
2015-07_gen1ou-0.json,Gengar,Moves,,Thunderbolt,79.91
2015-07_gen1ou-0.json,Gengar,Moves,,Explosion,79.61
2015-07_gen1ou-0.json,Gengar,Moves,,Psychic,45.577
2015-07_gen1ou-0.json,Gengar,Moves,,Mega Drain,42.879
2015-07_gen1ou-0.json,Gengar,Moves,,Confuse Ray,20.69
2015-07_gen1ou-0.json,Gengar,Moves,,Night Shade,15.442
2015-07_gen1ou-0.json,Gengar,Moves,,Dream Eater,11.694
2015-07_gen1ou-0.json,Gengar,Moves,,Toxic,4.948
2015-07_gen1ou-0.json,Gengar,Moves,,Other,17.391
2015-07_gen1ou-0.json,Slowbro,Stats,Raw count,,578
2015-07_gen1ou-0.json,Slowbro,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Slowbro,Stats,Viability Ceiling,,78
2015-07_gen1ou-0.json,Slowbro,Stats,Serious,,37.197
2015-07_gen1ou-0.json,Slowbro,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Slowbro,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Slowbro,Moves,,Amnesia,98.097
2015-07_gen1ou-0.json,Slowbro,Moves,,Rest,90.657
2015-07_gen1ou-0.json,Slowbro,Moves,,Surf,80.623
2015-07_gen1ou-0.json,Slowbro,Moves,,Thunder Wave,74.567
2015-07_gen1ou-0.json,Slowbro,Moves,,Psychic,34.775
2015-07_gen1ou-0.json,Slowbro,Moves,,Withdraw,10.035
2015-07_gen1ou-0.json,Slowbro,Moves,,Other,11.246
2015-07_gen1ou-0.json,Zapdos,Stats,Raw count,,568
2015-07_gen1ou-0.json,Zapdos,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Zapdos,Stats,Viability Ceiling,,88
2015-07_gen1ou-0.json,Zapdos,Stats,Serious,,40.317
2015-07_gen1ou-0.json,Zapdos,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Zapdos,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Zapdos,Moves,,Drill Peck,94.366
2015-07_gen1ou-0.json,Zapdos,Moves,,Thunderbolt,93.134
2015-07_gen1ou-0.json,Zapdos,Moves,,Thunder Wave,88.732
2015-07_gen1ou-0.json,Zapdos,Moves,,Agility,44.894
2015-07_gen1ou-0.json,Zapdos,Moves,,Rest,26.761
2015-07_gen1ou-0.json,Zapdos,Moves,,Thunder,16.725
2015-07_gen1ou-0.json,Zapdos,Moves,,Hyper Beam,8.979
2015-07_gen1ou-0.json,Zapdos,Moves,,Light Screen,7.746
2015-07_gen1ou-0.json,Zapdos,Moves,,Other,18.662
2015-07_gen1ou-0.json,Rhydon,Stats,Raw count,,558
2015-07_gen1ou-0.json,Rhydon,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Rhydon,Stats,Viability Ceiling,,85
2015-07_gen1ou-0.json,Rhydon,Stats,Serious,,6.631
2015-07_gen1ou-0.json,Rhydon,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Rhydon,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Rhydon,Moves,,Earthquake,99.104
2015-07_gen1ou-0.json,Rhydon,Moves,,Rock Slide,98.566
2015-07_gen1ou-0.json,Rhydon,Moves,,Body Slam,86.559
2015-07_gen1ou-0.json,Rhydon,Moves,,Substitute,82.437
2015-07_gen1ou-0.json,Rhydon,Moves,,Hyper Beam,9.14
2015-07_gen1ou-0.json,Rhydon,Moves,,Submission,5.197
2015-07_gen1ou-0.json,Rhydon,Moves,,Other,18.996
2015-07_gen1ou-0.json,Golem,Stats,Raw count,,460
2015-07_gen1ou-0.json,Golem,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Golem,Stats,Viability Ceiling,,85
2015-07_gen1ou-0.json,Golem,Stats,Serious,,5.870
2015-07_gen1ou-0.json,Golem,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Golem,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Golem,Moves,,Earthquake,99.565
2015-07_gen1ou-0.json,Golem,Moves,,Explosion,95.217
2015-07_gen1ou-0.json,Golem,Moves,,Rock Slide,90.87
2015-07_gen1ou-0.json,Golem,Moves,,Body Slam,89.565
2015-07_gen1ou-0.json,Golem,Moves,,Substitute,8.261
2015-07_gen1ou-0.json,Golem,Moves,,Other,16.522
2015-07_gen1ou-0.json,Dragonite,Stats,Raw count,,444
2015-07_gen1ou-0.json,Dragonite,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Dragonite,Stats,Viability Ceiling,,80
2015-07_gen1ou-0.json,Dragonite,Stats,Serious,,24.099
2015-07_gen1ou-0.json,Dragonite,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Dragonite,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Dragonite,Moves,,Hyper Beam,78.153
2015-07_gen1ou-0.json,Dragonite,Moves,,Wrap,66.667
2015-07_gen1ou-0.json,Dragonite,Moves,,Agility,62.387
2015-07_gen1ou-0.json,Dragonite,Moves,,Blizzard,41.892
2015-07_gen1ou-0.json,Dragonite,Moves,,Surf,39.414
2015-07_gen1ou-0.json,Dragonite,Moves,,Thunderbolt,19.144
2015-07_gen1ou-0.json,Dragonite,Moves,,Ice Beam,17.117
2015-07_gen1ou-0.json,Dragonite,Moves,,Fire Blast,16.892
2015-07_gen1ou-0.json,Dragonite,Moves,,Thunder Wave,14.64
2015-07_gen1ou-0.json,Dragonite,Moves,,Body Slam,12.387
2015-07_gen1ou-0.json,Dragonite,Moves,,Thunder,8.559
2015-07_gen1ou-0.json,Dragonite,Moves,,Dragon Rage,6.306
2015-07_gen1ou-0.json,Dragonite,Moves,,Other,16.441
2015-07_gen1ou-0.json,Lapras,Stats,Raw count,,357
2015-07_gen1ou-0.json,Lapras,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Lapras,Stats,Viability Ceiling,,89
2015-07_gen1ou-0.json,Lapras,Stats,Serious,,42.577
2015-07_gen1ou-0.json,Lapras,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Lapras,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Lapras,Moves,,Confuse Ray,81.513
2015-07_gen1ou-0.json,Lapras,Moves,,Thunderbolt,80.952
2015-07_gen1ou-0.json,Lapras,Moves,,Body Slam,73.389
2015-07_gen1ou-0.json,Lapras,Moves,,Blizzard,64.146
2015-07_gen1ou-0.json,Lapras,Moves,,Ice Beam,36.415
2015-07_gen1ou-0.json,Lapras,Moves,,Surf,14.286
2015-07_gen1ou-0.json,Lapras,Moves,,Hydro Pump,10.924
2015-07_gen1ou-0.json,Lapras,Moves,,Sing,9.804
2015-07_gen1ou-0.json,Lapras,Moves,,Rest,8.964
2015-07_gen1ou-0.json,Lapras,Moves,,Other,19.608
2015-07_gen1ou-0.json,Persian,Stats,Raw count,,244
2015-07_gen1ou-0.json,Persian,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Persian,Stats,Viability Ceiling,,78
2015-07_gen1ou-0.json,Persian,Stats,Serious,,7.377
2015-07_gen1ou-0.json,Persian,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Persian,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Persian,Moves,,Slash,99.59
2015-07_gen1ou-0.json,Persian,Moves,,Bubble Beam,83.607
2015-07_gen1ou-0.json,Persian,Moves,,Hyper Beam,62.295
2015-07_gen1ou-0.json,Persian,Moves,,Thunderbolt,53.279
2015-07_gen1ou-0.json,Persian,Moves,,Body Slam,30.328
2015-07_gen1ou-0.json,Persian,Moves,,Substitute,21.311
2015-07_gen1ou-0.json,Persian,Moves,,Screech,11.475
2015-07_gen1ou-0.json,Persian,Moves,,Rest,10.246
2015-07_gen1ou-0.json,Persian,Moves,,Toxic,9.426
2015-07_gen1ou-0.json,Persian,Moves,,Other,18.443
2015-07_gen1ou-0.json,Charizard,Stats,Raw count,,255
2015-07_gen1ou-0.json,Charizard,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Charizard,Stats,Viability Ceiling,,76
2015-07_gen1ou-0.json,Charizard,Stats,Serious,,47.059
2015-07_gen1ou-0.json,Charizard,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Charizard,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Charizard,Moves,,Flamethrower,65.882
2015-07_gen1ou-0.json,Charizard,Moves,,Fire Blast,62.353
2015-07_gen1ou-0.json,Charizard,Moves,,Earthquake,56.471
2015-07_gen1ou-0.json,Charizard,Moves,,Swords Dance,38.431
2015-07_gen1ou-0.json,Charizard,Moves,,Slash,34.902
2015-07_gen1ou-0.json,Charizard,Moves,,Body Slam,28.627
2015-07_gen1ou-0.json,Charizard,Moves,,Hyper Beam,27.059
2015-07_gen1ou-0.json,Charizard,Moves,,Seismic Toss,22.745
2015-07_gen1ou-0.json,Charizard,Moves,,Dragon Rage,9.804
2015-07_gen1ou-0.json,Charizard,Moves,,Fire Spin,9.412
2015-07_gen1ou-0.json,Charizard,Moves,,Nothing,7.059
2015-07_gen1ou-0.json,Charizard,Moves,,Toxic,5.882
2015-07_gen1ou-0.json,Charizard,Moves,,Double-Edge,5.882
2015-07_gen1ou-0.json,Charizard,Moves,,Substitute,5.098
2015-07_gen1ou-0.json,Charizard,Moves,,Submission,4.706
2015-07_gen1ou-0.json,Charizard,Moves,,Other,15.686
2015-07_gen1ou-0.json,Jynx,Stats,Raw count,,235
2015-07_gen1ou-0.json,Jynx,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Jynx,Stats,Viability Ceiling,,85
2015-07_gen1ou-0.json,Jynx,Stats,Serious,,22.979
2015-07_gen1ou-0.json,Jynx,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Jynx,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Jynx,Moves,,Lovely Kiss,99.574
2015-07_gen1ou-0.json,Jynx,Moves,,Psychic,95.745
2015-07_gen1ou-0.json,Jynx,Moves,,Blizzard,91.489
2015-07_gen1ou-0.json,Jynx,Moves,,Mimic,25.957
2015-07_gen1ou-0.json,Jynx,Moves,,Ice Beam,21.277
2015-07_gen1ou-0.json,Jynx,Moves,,Rest,18.298
2015-07_gen1ou-0.json,Jynx,Moves,,Reflect,11.915
2015-07_gen1ou-0.json,Jynx,Moves,,Seismic Toss,8.936
2015-07_gen1ou-0.json,Jynx,Moves,,Substitute,8.511
2015-07_gen1ou-0.json,Jynx,Moves,,Other,18.298
2015-07_gen1ou-0.json,Jolteon,Stats,Raw count,,233
2015-07_gen1ou-0.json,Jolteon,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Jolteon,Stats,Viability Ceiling,,83
2015-07_gen1ou-0.json,Jolteon,Stats,Serious,,25.751
2015-07_gen1ou-0.json,Jolteon,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Jolteon,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Jolteon,Moves,,Thunderbolt,96.567
2015-07_gen1ou-0.json,Jolteon,Moves,,Pin Missile,87.554
2015-07_gen1ou-0.json,Jolteon,Moves,,Thunder Wave,86.695
2015-07_gen1ou-0.json,Jolteon,Moves,,Double Kick,54.506
2015-07_gen1ou-0.json,Jolteon,Moves,,Body Slam,15.451
2015-07_gen1ou-0.json,Jolteon,Moves,,Sand Attack,12.446
2015-07_gen1ou-0.json,Jolteon,Moves,,Thunder,8.584
2015-07_gen1ou-0.json,Jolteon,Moves,,Quick Attack,7.296
2015-07_gen1ou-0.json,Jolteon,Moves,,Rest,6.867
2015-07_gen1ou-0.json,Jolteon,Moves,,Substitute,6.009
2015-07_gen1ou-0.json,Jolteon,Moves,,Other,18.026
2015-07_gen1ou-0.json,Venusaur,Stats,Raw count,,197
2015-07_gen1ou-0.json,Venusaur,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Venusaur,Stats,Viability Ceiling,,65
2015-07_gen1ou-0.json,Venusaur,Stats,Serious,,48.731
2015-07_gen1ou-0.json,Venusaur,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Venusaur,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Venusaur,Moves,,Sleep Powder,73.096
2015-07_gen1ou-0.json,Venusaur,Moves,,Razor Leaf,58.883
2015-07_gen1ou-0.json,Venusaur,Moves,,Body Slam,50.254
2015-07_gen1ou-0.json,Venusaur,Moves,,Leech Seed,45.178
2015-07_gen1ou-0.json,Venusaur,Moves,,Toxic,32.995
2015-07_gen1ou-0.json,Venusaur,Moves,,Swords Dance,29.442
2015-07_gen1ou-0.json,Venusaur,Moves,,Solar Beam,27.919
2015-07_gen1ou-0.json,Venusaur,Moves,,Mega Drain,22.335
2015-07_gen1ou-0.json,Venusaur,Moves,,Poison Powder,16.244
2015-07_gen1ou-0.json,Venusaur,Moves,,Hyper Beam,11.168
2015-07_gen1ou-0.json,Venusaur,Moves,,Double-Edge,7.614
2015-07_gen1ou-0.json,Venusaur,Moves,,Vine Whip,6.091
2015-07_gen1ou-0.json,Venusaur,Moves,,Other,18.782
2015-07_gen1ou-0.json,Cloyster,Stats,Raw count,,188
2015-07_gen1ou-0.json,Cloyster,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Cloyster,Stats,Viability Ceiling,,85
2015-07_gen1ou-0.json,Cloyster,Stats,Serious,,11.702
2015-07_gen1ou-0.json,Cloyster,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Cloyster,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Cloyster,Moves,,Blizzard,92.553
2015-07_gen1ou-0.json,Cloyster,Moves,,Clamp,90.957
2015-07_gen1ou-0.json,Cloyster,Moves,,Explosion,83.511
2015-07_gen1ou-0.json,Cloyster,Moves,,Hyper Beam,76.064
2015-07_gen1ou-0.json,Cloyster,Moves,,Rest,18.617
2015-07_gen1ou-0.json,Cloyster,Moves,,Surf,11.702
2015-07_gen1ou-0.json,Cloyster,Moves,,Ice Beam,10.106
2015-07_gen1ou-0.json,Cloyster,Moves,,Other,16.489
2015-07_gen1ou-0.json,Machamp,Stats,Raw count,,143
2015-07_gen1ou-0.json,Machamp,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Machamp,Stats,Viability Ceiling,,83
2015-07_gen1ou-0.json,Machamp,Stats,Serious,,96.503
2015-07_gen1ou-0.json,Machamp,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Machamp,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Machamp,Spreads,,Other,3.497
2015-07_gen1ou-0.json,Machamp,Moves,,Earthquake,94.406
2015-07_gen1ou-0.json,Machamp,Moves,,Submission,83.916
2015-07_gen1ou-0.json,Machamp,Moves,,Hyper Beam,80.42
2015-07_gen1ou-0.json,Machamp,Moves,,Body Slam,55.944
2015-07_gen1ou-0.json,Machamp,Moves,,Rock Slide,46.154
2015-07_gen1ou-0.json,Machamp,Moves,,Low Kick,10.49
2015-07_gen1ou-0.json,Machamp,Moves,,Seismic Toss,9.79
2015-07_gen1ou-0.json,Machamp,Moves,,Other,18.881
2015-07_gen1ou-0.json,Articuno,Stats,Raw count,,142
2015-07_gen1ou-0.json,Articuno,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Articuno,Stats,Viability Ceiling,,80
2015-07_gen1ou-0.json,Articuno,Stats,Serious,,40.141
2015-07_gen1ou-0.json,Articuno,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Articuno,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Articuno,Moves,,Blizzard,95.775
2015-07_gen1ou-0.json,Articuno,Moves,,Agility,80.986
2015-07_gen1ou-0.json,Articuno,Moves,,Hyper Beam,69.014
2015-07_gen1ou-0.json,Articuno,Moves,,Double-Edge,64.789
2015-07_gen1ou-0.json,Articuno,Moves,,Ice Beam,23.239
2015-07_gen1ou-0.json,Articuno,Moves,,Reflect,18.31
2015-07_gen1ou-0.json,Articuno,Moves,,Rest,14.789
2015-07_gen1ou-0.json,Articuno,Moves,,Toxic,12.676
2015-07_gen1ou-0.json,Articuno,Moves,,Substitute,6.338
2015-07_gen1ou-0.json,Articuno,Moves,,Other,14.085
2015-07_gen1ou-0.json,Raichu,Stats,Raw count,,117
2015-07_gen1ou-0.json,Raichu,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Raichu,Stats,Viability Ceiling,,73
2015-07_gen1ou-0.json,Raichu,Stats,Serious,,44.444
2015-07_gen1ou-0.json,Raichu,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Raichu,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Raichu,Moves,,Thunderbolt,92.308
2015-07_gen1ou-0.json,Raichu,Moves,,Thunder Wave,79.487
2015-07_gen1ou-0.json,Raichu,Moves,,Surf,75.214
2015-07_gen1ou-0.json,Raichu,Moves,,Body Slam,63.248
2015-07_gen1ou-0.json,Raichu,Moves,,Thunder,17.949
2015-07_gen1ou-0.json,Raichu,Moves,,Agility,17.094
2015-07_gen1ou-0.json,Raichu,Moves,,Seismic Toss,15.385
2015-07_gen1ou-0.json,Raichu,Moves,,Quick Attack,6.838
2015-07_gen1ou-0.json,Raichu,Moves,,Hyper Beam,5.128
2015-07_gen1ou-0.json,Raichu,Moves,,Light Screen,3.419
2015-07_gen1ou-0.json,Raichu,Moves,,Submission,3.419
2015-07_gen1ou-0.json,Raichu,Moves,,Mega Kick,3.419
2015-07_gen1ou-0.json,Raichu,Moves,,Other,17.094
2015-07_gen1ou-0.json,Blastoise,Stats,Raw count,,122
2015-07_gen1ou-0.json,Blastoise,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Blastoise,Stats,Viability Ceiling,,78
2015-07_gen1ou-0.json,Blastoise,Stats,Serious,,41.803
2015-07_gen1ou-0.json,Blastoise,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Blastoise,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Blastoise,Moves,,Surf,60.656
2015-07_gen1ou-0.json,Blastoise,Moves,,Hydro Pump,55.738
2015-07_gen1ou-0.json,Blastoise,Moves,,Blizzard,46.721
2015-07_gen1ou-0.json,Blastoise,Moves,,Body Slam,46.721
2015-07_gen1ou-0.json,Blastoise,Moves,,Earthquake,45.902
2015-07_gen1ou-0.json,Blastoise,Moves,,Ice Beam,43.443
2015-07_gen1ou-0.json,Blastoise,Moves,,Mimic,15.574
2015-07_gen1ou-0.json,Blastoise,Moves,,Hyper Beam,13.115
2015-07_gen1ou-0.json,Blastoise,Moves,,Bite,8.197
2015-07_gen1ou-0.json,Blastoise,Moves,,Withdraw,8.197
2015-07_gen1ou-0.json,Blastoise,Moves,,Skull Bash,8.197
2015-07_gen1ou-0.json,Blastoise,Moves,,Nothing,8.197
2015-07_gen1ou-0.json,Blastoise,Moves,,Water Gun,7.377
2015-07_gen1ou-0.json,Blastoise,Moves,,Bubble,6.557
2015-07_gen1ou-0.json,Blastoise,Moves,,Substitute,4.098
2015-07_gen1ou-0.json,Blastoise,Moves,,Toxic,4.098
2015-07_gen1ou-0.json,Blastoise,Moves,,Other,17.213
2015-07_gen1ou-0.json,Victreebel,Stats,Raw count,,108
2015-07_gen1ou-0.json,Victreebel,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Victreebel,Stats,Viability Ceiling,,85
2015-07_gen1ou-0.json,Victreebel,Stats,Serious,,99.074
2015-07_gen1ou-0.json,Victreebel,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Victreebel,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Victreebel,Spreads,,Other,0.926
2015-07_gen1ou-0.json,Victreebel,Moves,,Razor Leaf,100.0
2015-07_gen1ou-0.json,Victreebel,Moves,,Sleep Powder,89.815
2015-07_gen1ou-0.json,Victreebel,Moves,,Swords Dance,61.111
2015-07_gen1ou-0.json,Victreebel,Moves,,Hyper Beam,47.222
2015-07_gen1ou-0.json,Victreebel,Moves,,Wrap,37.037
2015-07_gen1ou-0.json,Victreebel,Moves,,Stun Spore,36.111
2015-07_gen1ou-0.json,Victreebel,Moves,,Body Slam,24.074
2015-07_gen1ou-0.json,Victreebel,Moves,,Other,4.63
2015-07_gen1ou-0.json,Gyarados,Stats,Raw count,,110
2015-07_gen1ou-0.json,Gyarados,Stats,Avg. weight,,1.0
2015-07_gen1ou-0.json,Gyarados,Stats,Viability Ceiling,,60
2015-07_gen1ou-0.json,Gyarados,Stats,Serious,,39.091
2015-07_gen1ou-0.json,Gyarados,Abilities,,Illuminate,100.0
2015-07_gen1ou-0.json,Gyarados,Items,,Nothing,100.0
2015-07_gen1ou-0.json,Gyarados,Moves,,Body Slam,60.909
2015-07_gen1ou-0.json,Gyarados,Moves,,Surf,59.091
2015-07_gen1ou-0.json,Gyarados,Moves,,Thunderbolt,48.182
2015-07_gen1ou-0.json,Gyarados,Moves,,Ice Beam,44.545
