source,pokemon,category,type,name,usage
2019-08_gen4ou-0.json,Infernape,Moves,,Close Combat,87.2
2019-08_gen4ou-0.json,Infernape,Moves,,U-turn,48.926
2019-08_gen4ou-0.json,Infernape,Moves,,Flare Blitz,37.267
2019-08_gen4ou-0.json,Infernape,Moves,,Mach Punch,26.95
2019-08_gen4ou-0.json,Infernape,Moves,,Fire Blast,23.694
2019-08_gen4ou-0.json,Infernape,Moves,,Overheat,23.358
2019-08_gen4ou-0.json,Infernape,Moves,,Thunder Punch,19.391
2019-08_gen4ou-0.json,Infernape,Moves,,Grass Knot,18.29
2019-08_gen4ou-0.json,Infernape,Moves,,Stone Edge,16.736
2019-08_gen4ou-0.json,Infernape,Moves,,Stealth Rock,13.237
2019-08_gen4ou-0.json,Infernape,Moves,,Hidden Power Ice,11.004
2019-08_gen4ou-0.json,Infernape,Moves,,Earthquake,10.121
2019-08_gen4ou-0.json,Infernape,Moves,,Flamethrower,8.106
2019-08_gen4ou-0.json,Infernape,Moves,,Fake Out,7.153
2019-08_gen4ou-0.json,Infernape,Moves,,Blaze Kick,6.966
2019-08_gen4ou-0.json,Infernape,Moves,,Vacuum Wave,5.209
2019-08_gen4ou-0.json,Infernape,Moves,,Endeavor,4.241
2019-08_gen4ou-0.json,Infernape,Moves,,Nasty Plot,3.991
2019-08_gen4ou-0.json,Infernape,Moves,,Focus Blast,3.92
2019-08_gen4ou-0.json,Infernape,Moves,,Swords Dance,3.639
2019-08_gen4ou-0.json,Infernape,Moves,,Slack Off,2.733
2019-08_gen4ou-0.json,Infernape,Moves,,Other,17.868
2019-08_gen4ou-0.json,Gyarados,Stats,Raw count,,12680
2019-08_gen4ou-0.json,Gyarados,Stats,Avg. weight,,1.0
2019-08_gen4ou-0.json,Gyarados,Stats,Viability Ceiling,,88
2019-08_gen4ou-0.json,Gyarados,Stats,Adamant,,3.036
2019-08_gen4ou-0.json,Gyarados,Abilities,,Intimidate,100.0
2019-08_gen4ou-0.json,Gyarados,Items,,Leftovers,58.375
2019-08_gen4ou-0.json,Gyarados,Items,,Life Orb,17.011
2019-08_gen4ou-0.json,Gyarados,Items,,Lum Berry,6.964
2019-08_gen4ou-0.json,Gyarados,Items,,Choice Band,6.341
2019-08_gen4ou-0.json,Gyarados,Items,,Wacan Berry,4.369
2019-08_gen4ou-0.json,Gyarados,Items,,Focus Sash,2.358
2019-08_gen4ou-0.json,Gyarados,Items,,Other,4.582
2019-08_gen4ou-0.json,Gyarados,Spreads,,Other,42.382
2019-08_gen4ou-0.json,Gyarados,Moves,,Waterfall,94.913
2019-08_gen4ou-0.json,Gyarados,Moves,,Dragon Dance,87.997
2019-08_gen4ou-0.json,Gyarados,Moves,,Earthquake,51.822
2019-08_gen4ou-0.json,Gyarados,Moves,,Stone Edge,39.487
2019-08_gen4ou-0.json,Gyarados,Moves,,Ice Fang,30.244
2019-08_gen4ou-0.json,Gyarados,Moves,,Taunt,28.415
2019-08_gen4ou-0.json,Gyarados,Moves,,Bounce,19.882
2019-08_gen4ou-0.json,Gyarados,Moves,,Sleep Talk,8.068
2019-08_gen4ou-0.json,Gyarados,Moves,,Rest,6.183
2019-08_gen4ou-0.json,Gyarados,Moves,,Roar,4.677
2019-08_gen4ou-0.json,Gyarados,Moves,,Substitute,4.629
2019-08_gen4ou-0.json,Gyarados,Moves,,Aqua Tail,3.935
2019-08_gen4ou-0.json,Gyarados,Moves,,Other,19.748
2019-08_gen4ou-0.json,Gengar,Stats,Raw count,,12379
2019-08_gen4ou-0.json,Gengar,Stats,Avg. weight,,1.0
2019-08_gen4ou-0.json,Gengar,Stats,Viability Ceiling,,85
2019-08_gen4ou-0.json,Gengar,Stats,Timid,,2.577
2019-08_gen4ou-0.json,Gengar,Stats,Naive,,7.569
2019-08_gen4ou-0.json,Gengar,Stats,Hasty,,5.138
2019-08_gen4ou-0.json,Gengar,Abilities,,Levitate,100.0
2019-08_gen4ou-0.json,Gengar,Items,,Life Orb,42.871
2019-08_gen4ou-0.json,Gengar,Items,,Black Sludge,15.567
2019-08_gen4ou-0.json,Gengar,Items,,Leftovers,11.447
2019-08_gen4ou-0.json,Gengar,Items,,Focus Sash,9.136
2019-08_gen4ou-0.json,Gengar,Items,,Choice Scarf,8.813
2019-08_gen4ou-0.json,Gengar,Items,,Choice Specs,5.59
2019-08_gen4ou-0.json,Gengar,Items,,Sitrus Berry,1.64
2019-08_gen4ou-0.json,Gengar,Items,,Other,4.936
2019-08_gen4ou-0.json,Gengar,Spreads,,Other,19.59
2019-08_gen4ou-0.json,Gengar,Moves,,Shadow Ball,94.079
2019-08_gen4ou-0.json,Gengar,Moves,,Focus Blast,75.216
2019-08_gen4ou-0.json,Gengar,Moves,,Thunderbolt,36.934
2019-08_gen4ou-0.json,Gengar,Moves,,Substitute,34.68
2019-08_gen4ou-0.json,Gengar,Moves,,Hidden Power Fire,20.64
2019-08_gen4ou-0.json,Gengar,Moves,,Explosion,18.564
2019-08_gen4ou-0.json,Gengar,Moves,,Pain Split,18.499
2019-08_gen4ou-0.json,Gengar,Moves,,Destiny Bond,13.345
2019-08_gen4ou-0.json,Gengar,Moves,,Sludge Bomb,12.343
2019-08_gen4ou-0.json,Gengar,Moves,,Energy Ball,9.799
2019-08_gen4ou-0.json,Gengar,Moves,,Psychic,9.185
2019-08_gen4ou-0.json,Gengar,Moves,,Will-O-Wisp,8.579
2019-08_gen4ou-0.json,Gengar,Moves,,Hidden Power Ice,6.454
2019-08_gen4ou-0.json,Gengar,Moves,,Taunt,6.261
2019-08_gen4ou-0.json,Gengar,Moves,,Trick,4.128
2019-08_gen4ou-0.json,Gengar,Moves,,Icy Wind,4.112
2019-08_gen4ou-0.json,Gengar,Moves,,Dark Pulse,3.159
2019-08_gen4ou-0.json,Gengar,Moves,,Disable,2.739
2019-08_gen4ou-0.json,Gengar,Moves,,Hypnosis,2.69
2019-08_gen4ou-0.json,Gengar,Moves,,Other,18.596
2019-08_gen4ou-0.json,Breloom,Stats,Raw count,,12143
2019-08_gen4ou-0.json,Breloom,Stats,Avg. weight,,1.0
2019-08_gen4ou-0.json,Breloom,Stats,Viability Ceiling,,88
2019-08_gen4ou-0.json,Breloom,Stats,Adamant,,3.261
2019-08_gen4ou-0.json,Breloom,Stats,Jolly,,8.070
2019-08_gen4ou-0.json,Breloom,Stats,Impish,,3.533
2019-08_gen4ou-0.json,Breloom,Abilities,,Poison Heal,94.145
2019-08_gen4ou-0.json,Breloom,Abilities,,Effect Spore,5.855
2019-08_gen4ou-0.json,Breloom,Items,,Toxic Orb,93.717
2019-08_gen4ou-0.json,Breloom,Items,,Choice Scarf,1.491
2019-08_gen4ou-0.json,Breloom,Items,,Other,4.793
2019-08_gen4ou-0.json,Breloom,Spreads,,Other,56.732
2019-08_gen4ou-0.json,Breloom,Moves,,Spore,95.191
2019-08_gen4ou-0.json,Breloom,Moves,,Seed Bomb,73.598
2019-08_gen4ou-0.json,Breloom,Moves,,Focus Punch,51.009
2019-08_gen4ou-0.json,Breloom,Moves,,Substitute,47.665
2019-08_gen4ou-0.json,Breloom,Moves,,Mach Punch,44.034
2019-08_gen4ou-0.json,Breloom,Moves,,Superpower,33.196
2019-08_gen4ou-0.json,Breloom,Moves,,Leech Seed,19.674
2019-08_gen4ou-0.json,Breloom,Moves,,Swords Dance,8.49
2019-08_gen4ou-0.json,Breloom,Moves,,Stone Edge,7.148
2019-08_gen4ou-0.json,Breloom,Moves,,Other,19.995
2019-08_gen4ou-0.json,Flygon,Stats,Raw count,,10616
2019-08_gen4ou-0.json,Flygon,Stats,Avg. weight,,1.0
2019-08_gen4ou-0.json,Flygon,Stats,Viability Ceiling,,91
2019-08_gen4ou-0.json,Flygon,Stats,Jolly,,8.308
2019-08_gen4ou-0.json,Flygon,Stats,Adamant,,5.529
2019-08_gen4ou-0.json,Flygon,Stats,Hasty,,4.569
2019-08_gen4ou-0.json,Flygon,Abilities,,Levitate,100.0
2019-08_gen4ou-0.json,Flygon,Items,,Choice Scarf,71.75
2019-08_gen4ou-0.json,Flygon,Items,,Life Orb,11.483
2019-08_gen4ou-0.json,Flygon,Items,,Choice Band,7.837
2019-08_gen4ou-0.json,Flygon,Items,,Leftovers,4.861
2019-08_gen4ou-0.json,Flygon,Items,,Other,4.069
2019-08_gen4ou-0.json,Flygon,Spreads,,Other,34.203
2019-08_gen4ou-0.json,Flygon,Moves,,Earthquake,97.965
2019-08_gen4ou-0.json,Flygon,Moves,,U-turn,81.528
2019-08_gen4ou-0.json,Flygon,Moves,,Outrage,77.346
2019-08_gen4ou-0.json,Flygon,Moves,,Stone Edge,32.96
2019-08_gen4ou-0.json,Flygon,Moves,,Thunder Punch,23.945
2019-08_gen4ou-0.json,Flygon,Moves,,Fire Blast,18.774
2019-08_gen4ou-0.json,Flygon,Moves,,Dragon Claw,14.714
2019-08_gen4ou-0.json,Flygon,Moves,,Fire Punch,11.925
2019-08_gen4ou-0.json,Flygon,Moves,,Draco Meteor,11.492
2019-08_gen4ou-0.json,Flygon,Moves,,Roost,8.949
2019-08_gen4ou-0.json,Flygon,Moves,,Flamethrower,4.305
2019-08_gen4ou-0.json,Flygon,Moves,,Other,16.098
2019-08_gen4ou-0.json,Latias,Stats,Raw count,,9969
2019-08_gen4ou-0.json,Latias,Stats,Avg. weight,,1.0
2019-08_gen4ou-0.json,Latias,Stats,Viability Ceiling,,90
2019-08_gen4ou-0.json,Latias,Stats,Timid,,2.267
2019-08_gen4ou-0.json,Latias,Abilities,,Levitate,100.0
2019-08_gen4ou-0.json,Latias,Items,,Choice Specs,38.469
2019-08_gen4ou-0.json,Latias,Items,,Leftovers,27.305
2019-08_gen4ou-0.json,Latias,Items,,Choice Scarf,13.783
2019-08_gen4ou-0.json,Latias,Items,,Life Orb,6.48
2019-08_gen4ou-0.json,Latias,Items,,Expert Belt,5.106
2019-08_gen4ou-0.json,Latias,Items,,Light Clay,4.293
2019-08_gen4ou-0.json,Latias,Items,,Other,4.564
2019-08_gen4ou-0.json,Latias,Spreads,,Other,34.818
2019-08_gen4ou-0.json,Latias,Moves,,Draco Meteor,64.129
2019-08_gen4ou-0.json,Latias,Moves,,Surf,51.921
2019-08_gen4ou-0.json,Latias,Moves,,Dragon Pulse,50.436
2019-08_gen4ou-0.json,Latias,Moves,,Recover,26.703
2019-08_gen4ou-0.json,Latias,Moves,,Trick,25.91
2019-08_gen4ou-0.json,Latias,Moves,,Thunderbolt,24.436
2019-08_gen4ou-0.json,Latias,Moves,,Psychic,23.754
2019-08_gen4ou-0.json,Latias,Moves,,Calm Mind,19.531
2019-08_gen4ou-0.json,Latias,Moves,,Sleep Talk,18.227
2019-08_gen4ou-0.json,Latias,Moves,,Hidden Power Fire,13.321
2019-08_gen4ou-0.json,Latias,Moves,,Healing Wish,9.57
2019-08_gen4ou-0.json,Latias,Moves,,Roost,8.286
2019-08_gen4ou-0.json,Latias,Moves,,Grass Knot,7.975
2019-08_gen4ou-0.json,Latias,Moves,,Reflect,7.533
2019-08_gen4ou-0.json,Latias,Moves,,Thunder Wave,7.463
2019-08_gen4ou-0.json,Latias,Moves,,Roar,7.242
2019-08_gen4ou-0.json,Latias,Moves,,Ice Beam,5.256
2019-08_gen4ou-0.json,Latias,Moves,,Light Screen,4.464
2019-08_gen4ou-0.json,Latias,Moves,,Substitute,3.481
2019-08_gen4ou-0.json,Latias,Moves,,Energy Ball,3.13
2019-08_gen4ou-0.json,Latias,Moves,,Other,17.233
2019-08_gen4ou-0.json,Metagross,Stats,Raw count,,9545
2019-08_gen4ou-0.json,Metagross,Stats,Avg. weight,,1.0
2019-08_gen4ou-0.json,Metagross,Stats,Viability Ceiling,,90
2019-08_gen4ou-0.json,Metagross,Stats,Adamant,,4.631
2019-08_gen4ou-0.json,Metagross,Stats,Jolly,,7.774
2019-08_gen4ou-0.json,Metagross,Abilities,,Clear Body,100.0
2019-08_gen4ou-0.json,Metagross,Items,,Lum Berry,24.285
2019-08_gen4ou-0.json,Metagross,Items,,Life Orb,22.357
2019-08_gen4ou-0.json,Metagross,Items,,Leftovers,11.105
2019-08_gen4ou-0.json,Metagross,Items,,Occa Berry,10.361
2019-08_gen4ou-0.json,Metagross,Items,,Choice Scarf,6.38
2019-08_gen4ou-0.json,Metagross,Items,,Focus Sash,5.689
2019-08_gen4ou-0.json,Metagross,Items,,Shuca Berry,5.102
2019-08_gen4ou-0.json,Metagross,Items,,Iron Ball,4.872
2019-08_gen4ou-0.json,Metagross,Items,,Choice Band,4.316
2019-08_gen4ou-0.json,Metagross,Items,,Expert Belt,1.194
2019-08_gen4ou-0.json,Metagross,Items,,Other,4.337
2019-08_gen4ou-0.json,Metagross,Spreads,,Other,52.75
2019-08_gen4ou-0.json,Metagross,Moves,,Meteor Mash,81.414
2019-08_gen4ou-0.json,Metagross,Moves,,Earthquake,71.294
2019-08_gen4ou-0.json,Metagross,Moves,,Explosion,58.428
2019-08_gen4ou-0.json,Metagross,Moves,,Bullet Punch,41.247
2019-08_gen4ou-0.json,Metagross,Moves,,Stealth Rock,38.617
