source,pokemon,category,type,name,usage
2018-04_gen4ou-0.json,Heatran,Moves,,Will-O-Wisp,5.299
2018-04_gen4ou-0.json,Heatran,Moves,,Other,17.991
2018-04_gen4ou-0.json,Starmie,Stats,Raw count,,13889
2018-04_gen4ou-0.json,Starmie,Stats,Avg. weight,,1.0
2018-04_gen4ou-0.json,Starmie,Stats,Viability Ceiling,,91
2018-04_gen4ou-0.json,Starmie,Stats,Timid,,3.578
2018-04_gen4ou-0.json,Starmie,Stats,Bold,,3.773
2018-04_gen4ou-0.json,Starmie,Abilities,,Natural Cure,98.07
2018-04_gen4ou-0.json,Starmie,Abilities,,Illuminate,1.93
2018-04_gen4ou-0.json,Starmie,Items,,Leftovers,60.616
2018-04_gen4ou-0.json,Starmie,Items,,Life Orb,25.401
2018-04_gen4ou-0.json,Starmie,Items,,Colbur Berry,3.766
2018-04_gen4ou-0.json,Starmie,Items,,Choice Specs,3.593
2018-04_gen4ou-0.json,Starmie,Items,,Choice Scarf,1.742
2018-04_gen4ou-0.json,Starmie,Items,,Other,4.882
2018-04_gen4ou-0.json,Starmie,Spreads,,Other,30.801
2018-04_gen4ou-0.json,Starmie,Moves,,Rapid Spin,90.546
2018-04_gen4ou-0.json,Starmie,Moves,,Thunderbolt,74.325
2018-04_gen4ou-0.json,Starmie,Moves,,Hydro Pump,58.19
2018-04_gen4ou-0.json,Starmie,Moves,,Ice Beam,55.512
2018-04_gen4ou-0.json,Starmie,Moves,,Recover,50.421
2018-04_gen4ou-0.json,Starmie,Moves,,Surf,38.52
2018-04_gen4ou-0.json,Starmie,Moves,,Psychic,16.07
2018-04_gen4ou-0.json,Starmie,Moves,,Other,16.416
2018-04_gen4ou-0.json,Jirachi,Stats,Raw count,,11491
2018-04_gen4ou-0.json,Jirachi,Stats,Avg. weight,,1.0
2018-04_gen4ou-0.json,Jirachi,Stats,Viability Ceiling,,93
2018-04_gen4ou-0.json,Jirachi,Stats,Jolly,,4.203
2018-04_gen4ou-0.json,Jirachi,Stats,Timid,,4.569
2018-04_gen4ou-0.json,Jirachi,Stats,Bold,,4.177
2018-04_gen4ou-0.json,Jirachi,Abilities,,Serene Grace,100.0
2018-04_gen4ou-0.json,Jirachi,Items,,Leftovers,51.51
2018-04_gen4ou-0.json,Jirachi,Items,,Choice Scarf,27.204
2018-04_gen4ou-0.json,Jirachi,Items,,Occa Berry,7.153
2018-04_gen4ou-0.json,Jirachi,Items,,Shuca Berry,5.248
2018-04_gen4ou-0.json,Jirachi,Items,,Expert Belt,4.238
2018-04_gen4ou-0.json,Jirachi,Items,,Other,4.647
2018-04_gen4ou-0.json,Jirachi,Spreads,,Other,58.498
2018-04_gen4ou-0.json,Jirachi,Moves,,Iron Head,68.158
2018-04_gen4ou-0.json,Jirachi,Moves,,Fire Punch,37.656
2018-04_gen4ou-0.json,Jirachi,Moves,,Psychic,31.129
2018-04_gen4ou-0.json,Jirachi,Moves,,Thunderbolt,30.607
2018-04_gen4ou-0.json,Jirachi,Moves,,U-turn,29.223
2018-04_gen4ou-0.json,Jirachi,Moves,,Body Slam,22.505
2018-04_gen4ou-0.json,Jirachi,Moves,,Calm Mind,22.304
2018-04_gen4ou-0.json,Jirachi,Moves,,Ice Punch,20.268
2018-04_gen4ou-0.json,Jirachi,Moves,,Wish,18.284
2018-04_gen4ou-0.json,Jirachi,Moves,,Stealth Rock,17.91
2018-04_gen4ou-0.json,Jirachi,Moves,,Substitute,15.76
2018-04_gen4ou-0.json,Jirachi,Moves,,Trick,15.055
2018-04_gen4ou-0.json,Jirachi,Moves,,Hidden Power Ground,13.306
2018-04_gen4ou-0.json,Jirachi,Moves,,Thunder Punch,8.964
2018-04_gen4ou-0.json,Jirachi,Moves,,Thunder Wave,8.52
2018-04_gen4ou-0.json,Jirachi,Moves,,Grass Knot,8.276
2018-04_gen4ou-0.json,Jirachi,Moves,,Zen Headbutt,6.205
2018-04_gen4ou-0.json,Jirachi,Moves,,Protect,6.013
2018-04_gen4ou-0.json,Jirachi,Moves,,Other,19.859
2018-04_gen4ou-0.json,Dragonite,Stats,Raw count,,10656
2018-04_gen4ou-0.json,Dragonite,Stats,Avg. weight,,1.0
2018-04_gen4ou-0.json,Dragonite,Stats,Viability Ceiling,,93
2018-04_gen4ou-0.json,Dragonite,Stats,Adamant,,2.825
2018-04_gen4ou-0.json,Dragonite,Stats,Jolly,,7.761
2018-04_gen4ou-0.json,Dragonite,Stats,Mild,,7.667
2018-04_gen4ou-0.json,Dragonite,Abilities,,Inner Focus,100.0
2018-04_gen4ou-0.json,Dragonite,Items,,Life Orb,35.67
2018-04_gen4ou-0.json,Dragonite,Items,,Lum Berry,21.706
2018-04_gen4ou-0.json,Dragonite,Items,,Choice Band,19.463
2018-04_gen4ou-0.json,Dragonite,Items,,Leftovers,12.847
2018-04_gen4ou-0.json,Dragonite,Items,,Yache Berry,4.608
2018-04_gen4ou-0.json,Dragonite,Items,,Focus Sash,1.689
2018-04_gen4ou-0.json,Dragonite,Items,,Other,4.017
2018-04_gen4ou-0.json,Dragonite,Spreads,,Other,52.187
2018-04_gen4ou-0.json,Dragonite,Moves,,Extreme Speed,66.395
2018-04_gen4ou-0.json,Dragonite,Moves,,Earthquake,49.765
2018-04_gen4ou-0.json,Dragonite,Moves,,Outrage,47.11
2018-04_gen4ou-0.json,Dragonite,Moves,,Dragon Dance,46.181
2018-04_gen4ou-0.json,Dragonite,Moves,,Dragon Claw,32.658
2018-04_gen4ou-0.json,Dragonite,Moves,,Draco Meteor,27.768
2018-04_gen4ou-0.json,Dragonite,Moves,,Superpower,27.018
2018-04_gen4ou-0.json,Dragonite,Moves,,Fire Punch,26.971
2018-04_gen4ou-0.json,Dragonite,Moves,,Fire Blast,23.977
2018-04_gen4ou-0.json,Dragonite,Moves,,Roost,17.417
2018-04_gen4ou-0.json,Dragonite,Moves,,Flamethrower,6.212
2018-04_gen4ou-0.json,Dragonite,Moves,,Sleep Talk,4.317
2018-04_gen4ou-0.json,Dragonite,Moves,,Thunder Punch,4.007
2018-04_gen4ou-0.json,Dragonite,Moves,,Heal Bell,3.735
2018-04_gen4ou-0.json,Dragonite,Moves,,Other,16.47
2018-04_gen4ou-0.json,Infernape,Stats,Raw count,,10542
2018-04_gen4ou-0.json,Infernape,Stats,Avg. weight,,1.0
2018-04_gen4ou-0.json,Infernape,Stats,Viability Ceiling,,88
2018-04_gen4ou-0.json,Infernape,Stats,Jolly,,4.714
2018-04_gen4ou-0.json,Infernape,Stats,Naive,,5.056
2018-04_gen4ou-0.json,Infernape,Stats,Hasty,,7.456
2018-04_gen4ou-0.json,Infernape,Stats,Timid,,5.758
2018-04_gen4ou-0.json,Infernape,Abilities,,Blaze,100.0
2018-04_gen4ou-0.json,Infernape,Items,,Life Orb,33.827
2018-04_gen4ou-0.json,Infernape,Items,,Choice Scarf,18.716
2018-04_gen4ou-0.json,Infernape,Items,,Choice Band,18.165
2018-04_gen4ou-0.json,Infernape,Items,,Focus Sash,12.445
2018-04_gen4ou-0.json,Infernape,Items,,Leftovers,4.591
2018-04_gen4ou-0.json,Infernape,Items,,Expert Belt,3.681
2018-04_gen4ou-0.json,Infernape,Items,,Nothing,1.527
2018-04_gen4ou-0.json,Infernape,Items,,Power Herb,0.996
2018-04_gen4ou-0.json,Infernape,Items,,Black Belt,0.939
2018-04_gen4ou-0.json,Infernape,Items,,Choice Specs,0.73
2018-04_gen4ou-0.json,Infernape,Items,,Other,4.382
2018-04_gen4ou-0.json,Infernape,Spreads,,Other,39.49
2018-04_gen4ou-0.json,Infernape,Moves,,Close Combat,87.384
2018-04_gen4ou-0.json,Infernape,Moves,,U-turn,48.681
2018-04_gen4ou-0.json,Infernape,Moves,,Flare Blitz,41.159
2018-04_gen4ou-0.json,Infernape,Moves,,Mach Punch,33.874
2018-04_gen4ou-0.json,Infernape,Moves,,Fire Blast,25.356
2018-04_gen4ou-0.json,Infernape,Moves,,Grass Knot,17.862
2018-04_gen4ou-0.json,Infernape,Moves,,Stone Edge,15.49
2018-04_gen4ou-0.json,Infernape,Moves,,Overheat,14.143
2018-04_gen4ou-0.json,Infernape,Moves,,Hidden Power Ice,12.275
2018-04_gen4ou-0.json,Infernape,Moves,,Thunder Punch,11.592
2018-04_gen4ou-0.json,Infernape,Moves,,Stealth Rock,11.421
2018-04_gen4ou-0.json,Infernape,Moves,,Earthquake,11.013
2018-04_gen4ou-0.json,Infernape,Moves,,Fake Out,9.799
2018-04_gen4ou-0.json,Infernape,Moves,,Flamethrower,9.524
2018-04_gen4ou-0.json,Infernape,Moves,,Blaze Kick,7.266
2018-04_gen4ou-0.json,Infernape,Moves,,Vacuum Wave,6.403
2018-04_gen4ou-0.json,Infernape,Moves,,Nasty Plot,6.28
2018-04_gen4ou-0.json,Infernape,Moves,,Fire Punch,6.042
2018-04_gen4ou-0.json,Infernape,Moves,,Swords Dance,4.971
2018-04_gen4ou-0.json,Infernape,Moves,,Other,19.465
2018-04_gen4ou-0.json,Breloom,Stats,Raw count,,10203
2018-04_gen4ou-0.json,Breloom,Stats,Avg. weight,,1.0
2018-04_gen4ou-0.json,Breloom,Stats,Viability Ceiling,,91
2018-04_gen4ou-0.json,Breloom,Stats,Adamant,,3.822
2018-04_gen4ou-0.json,Breloom,Stats,Jolly,,3.548
2018-04_gen4ou-0.json,Breloom,Abilities,,Poison Heal,95.688
2018-04_gen4ou-0.json,Breloom,Abilities,,Effect Spore,4.312
2018-04_gen4ou-0.json,Breloom,Items,,Toxic Orb,94.119
2018-04_gen4ou-0.json,Breloom,Items,,Choice Scarf,1.96
2018-04_gen4ou-0.json,Breloom,Items,,Other,3.92
2018-04_gen4ou-0.json,Breloom,Spreads,,Other,58.561
2018-04_gen4ou-0.json,Breloom,Moves,,Spore,93.816
2018-04_gen4ou-0.json,Breloom,Moves,,Seed Bomb,84.74
2018-04_gen4ou-0.json,Breloom,Moves,,Focus Punch,51.348
2018-04_gen4ou-0.json,Breloom,Moves,,Mach Punch,45.722
2018-04_gen4ou-0.json,Breloom,Moves,,Substitute,45.712
2018-04_gen4ou-0.json,Breloom,Moves,,Superpower,35.264
2018-04_gen4ou-0.json,Breloom,Moves,,Stone Edge,10.399
2018-04_gen4ou-0.json,Breloom,Moves,,Leech Seed,8.801
2018-04_gen4ou-0.json,Breloom,Moves,,Swords Dance,5.44
2018-04_gen4ou-0.json,Breloom,Moves,,Other,18.759
2018-04_gen4ou-0.json,Scizor,Stats,Raw count,,10142
2018-04_gen4ou-0.json,Scizor,Stats,Avg. weight,,1.0
2018-04_gen4ou-0.json,Scizor,Stats,Viability Ceiling,,87
2018-04_gen4ou-0.json,Scizor,Stats,Adamant,,3.224
2018-04_gen4ou-0.json,Scizor,Abilities,,Technician,94.36
2018-04_gen4ou-0.json,Scizor,Abilities,,Swarm,5.64
2018-04_gen4ou-0.json,Scizor,Items,,Choice Band,38.75
2018-04_gen4ou-0.json,Scizor,Items,,Leftovers,27.687
2018-04_gen4ou-0.json,Scizor,Items,,Life Orb,14.189
2018-04_gen4ou-0.json,Scizor,Items,,Choice Scarf,5.847
2018-04_gen4ou-0.json,Scizor,Items,,Lum Berry,2.652
2018-04_gen4ou-0.json,Scizor,Items,,Iron Plate,1.933
2018-04_gen4ou-0.json,Scizor,Items,,Expert Belt,1.459
2018-04_gen4ou-0.json,Scizor,Items,,Occa Berry,1.311
2018-04_gen4ou-0.json,Scizor,Items,,Focus Sash,1.173
2018-04_gen4ou-0.json,Scizor,Items,,Other,4.999
2018-04_gen4ou-0.json,Scizor,Spreads,,Other,51.735
2018-04_gen4ou-0.json,Scizor,Moves,,Bullet Punch,96.638
2018-04_gen4ou-0.json,Scizor,Moves,,Superpower,62.0
2018-04_gen4ou-0.json,Scizor,Moves,,U-turn,58.657
2018-04_gen4ou-0.json,Scizor,Moves,,Pursuit,45.405
2018-04_gen4ou-0.json,Scizor,Moves,,Swords Dance,45.386
2018-04_gen4ou-0.json,Scizor,Moves,,Bug Bite,26.997
2018-04_gen4ou-0.json,Scizor,Moves,,Roost,26.888
2018-04_gen4ou-0.json,Scizor,Moves,,Brick Break,8.095
2018-04_gen4ou-0.json,Scizor,Moves,,Quick Attack,6.774
2018-04_gen4ou-0.json,Scizor,Moves,,X-Scissor,4.023
2018-04_gen4ou-0.json,Scizor,Moves,,Other,19.138
2018-04_gen4ou-0.json,Gengar,Stats,Raw count,,10001
2018-04_gen4ou-0.json,Gengar,Stats,Avg. weight,,1.0
2018-04_gen4ou-0.json,Gengar,Stats,Viability Ceiling,,93
2018-04_gen4ou-0.json,Gengar,Stats,Timid,,1.750
2018-04_gen4ou-0.json,Gengar,Stats,Hasty,,7.539
2018-04_gen4ou-0.json,Gengar,Stats,Naive,,4.630
2018-04_gen4ou-0.json,Gengar,Abilities,,Levitate,100.0
2018-04_gen4ou-0.json,Gengar,Items,,Life Orb,44.656
2018-04_gen4ou-0.json,Gengar,Items,,Leftovers,12.259
2018-04_gen4ou-0.json,Gengar,Items,,Black Sludge,11.859
2018-04_gen4ou-0.json,Gengar,Items,,Choice Scarf,8.879
2018-04_gen4ou-0.json,Gengar,Items,,Focus Sash,6.539
2018-04_gen4ou-0.json,Gengar,Items,,Choice Specs,5.419
2018-04_gen4ou-0.json,Gengar,Items,,Wise Glasses,4.03
2018-04_gen4ou-0.json,Gengar,Items,,Expert Belt,2.42
2018-04_gen4ou-0.json,Gengar,Items,,Other,3.94
2018-04_gen4ou-0.json,Gengar,Spreads,,Other,23.258
2018-04_gen4ou-0.json,Gengar,Moves,,Shadow Ball,96.26
2018-04_gen4ou-0.json,Gengar,Moves,,Focus Blast,76.552
2018-04_gen4ou-0.json,Gengar,Moves,,Thunderbolt,30.787
2018-04_gen4ou-0.json,Gengar,Moves,,Substitute,30.617
2018-04_gen4ou-0.json,Gengar,Moves,,Hidden Power Fire,21.428
2018-04_gen4ou-0.json,Gengar,Moves,,Sludge Bomb,20.488
2018-04_gen4ou-0.json,Gengar,Moves,,Explosion,20.478
2018-04_gen4ou-0.json,Gengar,Moves,,Pain Split,15.158
2018-04_gen4ou-0.json,Gengar,Moves,,Will-O-Wisp,14.369
2018-04_gen4ou-0.json,Gengar,Moves,,Destiny Bond,14.329
2018-04_gen4ou-0.json,Gengar,Moves,,Taunt,8.929
2018-04_gen4ou-0.json,Gengar,Moves,,Energy Ball,6.699
2018-04_gen4ou-0.json,Gengar,Moves,,Hidden Power Ice,6.539
2018-04_gen4ou-0.json,Gengar,Moves,,Psychic,5.579
2018-04_gen4ou-0.json,Gengar,Moves,,Hypnosis,4.16
2018-04_gen4ou-0.json,Gengar,Moves,,Giga Drain,3.61
2018-04_gen4ou-0.json,Gengar,Moves,,Trick,2.84
2018-04_gen4ou-0.json,Gengar,Moves,,Dark Pulse,2.63
2018-04_gen4ou-0.json,Gengar,Moves,,Other,18.548
2018-04_gen4ou-0.json,Gyarados,Stats,Raw count,,9319
2018-04_gen4ou-0.json,Gyarados,Stats,Avg. weight,,1.0
2018-04_gen4ou-0.json,Gyarados,Stats,Viability Ceiling,,86
2018-04_gen4ou-0.json,Gyarados,Stats,Adamant,,4.453
2018-04_gen4ou-0.json,Gyarados,Stats,Jolly,,5.773
2018-04_gen4ou-0.json,Gyarados,Abilities,,Intimidate,100.0
2018-04_gen4ou-0.json,Gyarados,Items,,Leftovers,50.96
2018-04_gen4ou-0.json,Gyarados,Items,,Life Orb,14.379
2018-04_gen4ou-0.json,Gyarados,Items,,Choice Band,11.922
2018-04_gen4ou-0.json,Gyarados,Items,,Wacan Berry,9.046
2018-04_gen4ou-0.json,Gyarados,Items,,Lum Berry,5.462
2018-04_gen4ou-0.json,Gyarados,Items,,Power Herb,3.026
2018-04_gen4ou-0.json,Gyarados,Items,,Focus Sash,0.976
2018-04_gen4ou-0.json,Gyarados,Items,,Other,4.228
2018-04_gen4ou-0.json,Gyarados,Spreads,,Other,48.857
2018-04_gen4ou-0.json,Gyarados,Moves,,Waterfall,96.394
2018-04_gen4ou-0.json,Gyarados,Moves,,Dragon Dance,78.517
2018-04_gen4ou-0.json,Gyarados,Moves,,Earthquake,59.309
2018-04_gen4ou-0.json,Gyarados,Moves,,Stone Edge,41.764
2018-04_gen4ou-0.json,Gyarados,Moves,,Ice Fang,30.862
2018-04_gen4ou-0.json,Gyarados,Moves,,Taunt,18.832
2018-04_gen4ou-0.json,Gyarados,Moves,,Bounce,18.049
2018-04_gen4ou-0.json,Gyarados,Moves,,Sleep Talk,10.881
2018-04_gen4ou-0.json,Gyarados,Moves,,Rest,9.507
2018-04_gen4ou-0.json,Gyarados,Moves,,Payback,6.481
2018-04_gen4ou-0.json,Gyarados,Moves,,Roar,5.891
2018-04_gen4ou-0.json,Gyarados,Moves,,Substitute,4.153
2018-04_gen4ou-0.json,Gyarados,Moves,,Other,19.358
2018-04_gen4ou-0.json,Flygon,Stats,Raw count,,8895
2018-04_gen4ou-0.json,Flygon,Stats,Avg. weight,,1.0
2018-04_gen4ou-0.json,Flygon,Stats,Viability Ceiling,,91
2018-04_gen4ou-0.json,Flygon,Stats,Jolly,,3.631
2018-04_gen4ou-0.json,Flygon,Stats,Adamant,,8.241
2018-04_gen4ou-0.json,Flygon,Stats,Naive,,4.070
2018-04_gen4ou-0.json,Flygon,Abilities,,Levitate,100.0
2018-04_gen4ou-0.json,Flygon,Items,,Choice Scarf,69.657
2018-04_gen4ou-0.json,Flygon,Items,,Life Orb,11.928
2018-04_gen4ou-0.json,Flygon,Items,,Choice Band,8.218
2018-04_gen4ou-0.json,Flygon,Items,,Leftovers,3.834
2018-04_gen4ou-0.json,Flygon,Items,,Expert Belt,2.406
2018-04_gen4ou-0.json,Flygon,Items,,Other,3.957
2018-04_gen4ou-0.json,Flygon,Spreads,,Other,27.476
2018-04_gen4ou-0.json,Flygon,Moves,,Earthquake,98.673
2018-04_gen4ou-0.json,Flygon,Moves,,U-turn,81.844
2018-04_gen4ou-0.json,Flygon,Moves,,Outrage,81.731
2018-04_gen4ou-0.json,Flygon,Moves,,Stone Edge,31.478
2018-04_gen4ou-0.json,Flygon,Moves,,Fire Blast,21.844
2018-04_gen4ou-0.json,Flygon,Moves,,Thunder Punch,21.743
2018-04_gen4ou-0.json,Flygon,Moves,,Fire Punch,13.277
2018-04_gen4ou-0.json,Flygon,Moves,,Dragon Claw,13.176
2018-04_gen4ou-0.json,Flygon,Moves,,Draco Meteor,12.366
2018-04_gen4ou-0.json,Flygon,Moves,,Roost,8.004
2018-04_gen4ou-0.json,Flygon,Moves,,Other,15.863
2018-04_gen4ou-0.json,Metagross,Stats,Raw count,,7608
2018-04_gen4ou-0.json,Metagross,Stats,Avg. weight,,1.0
2018-04_gen4ou-0.json,Metagross,Stats,Viability Ceiling,,88
2018-04_gen4ou-0.json,Metagross,Stats,Adamant,,3.417
2018-04_gen4ou-0.json,Metagross,Stats,Jolly,,6.020
2018-04_gen4ou-0.json,Metagross,Abilities,,Clear Body,100.0
2018-04_gen4ou-0.json,Metagross,Items,,Lum Berry,24.067
2018-04_gen4ou-0.json,Metagross,Items,,Leftovers,15.917
2018-04_gen4ou-0.json,Metagross,Items,,Life Orb,15.181
2018-04_gen4ou-0.json,Metagross,Items,,Occa Berry,12.053
2018-04_gen4ou-0.json,Metagross,Items,,Focus Sash,6.822
2018-04_gen4ou-0.json,Metagross,Items,,Choice Band,4.364
2018-04_gen4ou-0.json,Metagross,Items,,Metal Coat,4.167
2018-04_gen4ou-0.json,Metagross,Items,,Iron Ball,4.009
2018-04_gen4ou-0.json,Metagross,Items,,Shuca Berry,3.26
2018-04_gen4ou-0.json,Metagross,Items,,Choice Scarf,3.22
2018-04_gen4ou-0.json,Metagross,Items,,Custap Berry,2.589
2018-04_gen4ou-0.json,Metagross,Items,,Other,4.351
2018-04_gen4ou-0.json,Metagross,Spreads,,Other,54.863
2018-04_gen4ou-0.json,Metagross,Moves,,Meteor Mash,74.816
2018-04_gen4ou-0.json,Metagross,Moves,,Earthquake,69.558
2018-04_gen4ou-0.json,Metagross,Moves,,Explosion,56.467
2018-04_gen4ou-0.json,Metagross,Moves,,Bullet Punch,47.634
2018-04_gen4ou-0.json,Metagross,Moves,,Stealth Rock,39.432
2018-04_gen4ou-0.json,Metagross,Moves,,Zen Headbutt,28.601
2018-04_gen4ou-0.json,Metagross,Moves,,Agility,20.124
2018-04_gen4ou-0.json,Metagross,Moves,,Thunder Punch,14.603
2018-04_gen4ou-0.json,Metagross,Moves,,Ice Punch,12.171
2018-04_gen4ou-0.json,Metagross,Moves,,Hammer Arm,6.979
2018-04_gen4ou-0.json,Metagross,Moves,,Trick,5.507
2018-04_gen4ou-0.json,Metagross,Moves,,Light Screen,4.075
2018-04_gen4ou-0.json,Metagross,Moves,,Psychic,3.155
2018-04_gen4ou-0.json,Metagross,Moves,,Other,16.877
2018-04_gen4ou-0.json,Zapdos,Stats,Raw count,,7480
2018-04_gen4ou-0.json,Zapdos,Stats,Avg. weight,,1.0
2018-04_gen4ou-0.json,Zapdos,Stats,Viability Ceiling,,88
2018-04_gen4ou-0.json,Zapdos,Stats,Timid,,3.382
2018-04_gen4ou-0.json,Zapdos,Stats,Bold,,10.267
2018-04_gen4ou-0.json,Zapdos,Stats,Modest,,3.690
2018-04_gen4ou-0.json,Zapdos,Abilities,,Pressure,100.0
2018-04_gen4ou-0.json,Zapdos,Items,,Leftovers,66.457
2018-04_gen4ou-0.json,Zapdos,Items,,Life Orb,8.89
2018-04_gen4ou-0.json,Zapdos,Items,,Choice Specs,8.088
2018-04_gen4ou-0.json,Zapdos,Items,,Damp Rock,4.759
2018-04_gen4ou-0.json,Zapdos,Items,,Magnet,3.997
2018-04_gen4ou-0.json,Zapdos,Items,,Choice Scarf,3.115
2018-04_gen4ou-0.json,Zapdos,Items,,Other,4.693
2018-04_gen4ou-0.json,Zapdos,Spreads,,Other,59.666
2018-04_gen4ou-0.json,Zapdos,Moves,,Thunderbolt,83.944
2018-04_gen4ou-0.json,Zapdos,Moves,,Roost,74.612
2018-04_gen4ou-0.json,Zapdos,Moves,,Heat Wave,61.176
2018-04_gen4ou-0.json,Zapdos,Moves,,Hidden Power Ice,46.671
2018-04_gen4ou-0.json,Zapdos,Moves,,U-turn,23.997
2018-04_gen4ou-0.json,Zapdos,Moves,,Hidden Power Grass,16.939
2018-04_gen4ou-0.json,Zapdos,Moves,,Substitute,11.698
2018-04_gen4ou-0.json,Zapdos,Moves,,Toxic,11.243
2018-04_gen4ou-0.json,Zapdos,Moves,,Agility,10.775
2018-04_gen4ou-0.json,Zapdos,Moves,,Discharge,9.278
2018-04_gen4ou-0.json,Zapdos,Moves,,Thunder Wave,8.904
2018-04_gen4ou-0.json,Zapdos,Moves,,Thunder,7.34
2018-04_gen4ou-0.json,Zapdos,Moves,,Rain Dance,5.481
2018-04_gen4ou-0.json,Zapdos,Moves,,Hidden Power Flying,5.414
